name	number_unique_genes	number_multiple_genes	number_multiple_unique_genes	number_missing_genes	list_unique_genes	list_multiple_genes	list_multiple_unique_genes	list_missing_genes
D023.bin.19	16	100	0	4	PF01025.20,TIGR00020,TIGR00054,TIGR00092,TIGR00337,TIGR00459,TIGR00496,TIGR00580,TIGR00631,TIGR01009,TIGR01044,TIGR01059,TIGR02397,TIGR02729,TIGR03625,TIGR03953	PF00380.20,PF00410.20,PF00466.21,PF02576.18,PF03726.15,TIGR00006,TIGR00019,TIGR00029,TIGR00043,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00460,TIGR00468,TIGR00472,TIGR00539,TIGR00593,TIGR00615,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02273,TIGR02350,TIGR02432,TIGR03263,TIGR03594,TIGR03632,TIGR03654,TIGR03723,TIGR03725		TIGR00487,TIGR01302,TIGR02191,TIGR02386
D023.bin.2	7	0	0	113	TIGR00029,TIGR00054,TIGR00059,TIGR00194,TIGR00398,TIGR00593,TIGR02027			PF00380.20,PF00410.20,PF00466.21,PF01025.20,PF02576.18,PF03726.15,TIGR00006,TIGR00019,TIGR00020,TIGR00043,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00396,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02075,TIGR02191,TIGR02273,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953
D023.bin.20	9	0	0	111	PF00380.20,PF00410.20,PF00466.21,TIGR00194,TIGR00414,TIGR00435,TIGR00442,TIGR00468,TIGR00967			PF01025.20,PF02576.18,PF03726.15,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00396,TIGR00398,TIGR00416,TIGR00420,TIGR00431,TIGR00436,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953
D023.bin.21	111	3	0	6	PF00380.20,PF00410.20,PF00466.21,PF01025.20,PF02576.18,PF03726.15,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953	TIGR00382,TIGR00631,TIGR00717		TIGR00158,TIGR00166,TIGR00416,TIGR00755,TIGR02350,TIGR03263
D023.bin.22	52	7	0	61	PF00380.20,PF01025.20,PF02576.18,TIGR00019,TIGR00059,TIGR00061,TIGR00064,TIGR00083,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00250,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00414,TIGR00445,TIGR00456,TIGR00459,TIGR00468,TIGR00472,TIGR00496,TIGR00539,TIGR00593,TIGR00615,TIGR00631,TIGR00643,TIGR00663,TIGR00717,TIGR00928,TIGR00959,TIGR01017,TIGR01029,TIGR01059,TIGR01066,TIGR01082,TIGR01087,TIGR01302,TIGR01391,TIGR01510,TIGR02027,TIGR02191,TIGR02273,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03723	TIGR00006,TIGR00054,TIGR00186,TIGR00398,TIGR00435,TIGR01393,TIGR02350		PF00410.20,PF00466.21,PF03726.15,TIGR00020,TIGR00029,TIGR00043,TIGR00065,TIGR00082,TIGR00084,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00194,TIGR00337,TIGR00396,TIGR00416,TIGR00420,TIGR00431,TIGR00436,TIGR00442,TIGR00460,TIGR00487,TIGR00580,TIGR00634,TIGR00635,TIGR00755,TIGR00810,TIGR00922,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01021,TIGR01032,TIGR01039,TIGR01044,TIGR01063,TIGR01071,TIGR01079,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01394,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02075,TIGR02386,TIGR03625,TIGR03632,TIGR03654,TIGR03725,TIGR03953
D023.bin.23	59	21	0	40	PF01025.20,PF02576.18,TIGR00006,TIGR00019,TIGR00043,TIGR00059,TIGR00061,TIGR00082,TIGR00084,TIGR00090,TIGR00092,TIGR00115,TIGR00158,TIGR00166,TIGR00168,TIGR00194,TIGR00250,TIGR00337,TIGR00362,TIGR00382,TIGR00416,TIGR00420,TIGR00442,TIGR00468,TIGR00487,TIGR00593,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00755,TIGR00959,TIGR01009,TIGR01017,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01066,TIGR01079,TIGR01087,TIGR01146,TIGR01164,TIGR01171,TIGR01302,TIGR01393,TIGR01394,TIGR01510,TIGR01953,TIGR02012,TIGR02027,TIGR02350,TIGR02432,TIGR02729,TIGR03263,TIGR03625,TIGR03632,TIGR03723,TIGR03953	PF00410.20,TIGR00064,TIGR00065,TIGR00086,TIGR00088,TIGR00344,TIGR00392,TIGR00414,TIGR00435,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00580,TIGR00663,TIGR00967,TIGR01021,TIGR01071,TIGR01951,TIGR02397,TIGR03654		PF00380.20,PF00466.21,PF03726.15,TIGR00020,TIGR00029,TIGR00054,TIGR00083,TIGR00095,TIGR00116,TIGR00138,TIGR00186,TIGR00396,TIGR00398,TIGR00431,TIGR00436,TIGR00472,TIGR00496,TIGR00539,TIGR00615,TIGR00717,TIGR00810,TIGR00922,TIGR00928,TIGR00963,TIGR00964,TIGR01011,TIGR01059,TIGR01063,TIGR01082,TIGR01128,TIGR01169,TIGR01391,TIGR01632,TIGR02013,TIGR02075,TIGR02191,TIGR02273,TIGR02386,TIGR03594,TIGR03725
D023.bin.24	74	2	0	44	PF01025.20,PF03726.15,TIGR00019,TIGR00020,TIGR00029,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00116,TIGR00158,TIGR00166,TIGR00186,TIGR00194,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00456,TIGR00460,TIGR00487,TIGR00496,TIGR00580,TIGR00593,TIGR00631,TIGR00634,TIGR00717,TIGR00755,TIGR00810,TIGR00959,TIGR00963,TIGR01011,TIGR01017,TIGR01039,TIGR01044,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01171,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01951,TIGR02013,TIGR02075,TIGR02273,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03594,TIGR03625,TIGR03632,TIGR03725,TIGR03953	TIGR00396,TIGR02027		PF00380.20,PF00410.20,PF00466.21,PF02576.18,TIGR00006,TIGR00043,TIGR00084,TIGR00086,TIGR00115,TIGR00138,TIGR00168,TIGR00250,TIGR00445,TIGR00459,TIGR00468,TIGR00472,TIGR00539,TIGR00615,TIGR00635,TIGR00643,TIGR00663,TIGR00922,TIGR00928,TIGR00964,TIGR00967,TIGR01009,TIGR01021,TIGR01029,TIGR01032,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01164,TIGR01169,TIGR01302,TIGR01632,TIGR01953,TIGR02012,TIGR02191,TIGR03263,TIGR03654,TIGR03723
D023.bin.25	37	10	0	73	PF01025.20,TIGR00006,TIGR00054,TIGR00082,TIGR00084,TIGR00086,TIGR00088,TIGR00092,TIGR00116,TIGR00186,TIGR00344,TIGR00362,TIGR00382,TIGR00396,TIGR00398,TIGR00431,TIGR00436,TIGR00459,TIGR00460,TIGR00496,TIGR00580,TIGR00615,TIGR00635,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00928,TIGR01011,TIGR01017,TIGR01302,TIGR02027,TIGR02075,TIGR02191,TIGR02350,TIGR03632,TIGR03725	TIGR00019,TIGR00250,TIGR00420,TIGR00442,TIGR00593,TIGR01082,TIGR01146,TIGR01393,TIGR02397,TIGR03594		PF00380.20,PF00410.20,PF00466.21,PF02576.18,PF03726.15,TIGR00020,TIGR00029,TIGR00043,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00083,TIGR00090,TIGR00095,TIGR00115,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00194,TIGR00337,TIGR00392,TIGR00414,TIGR00416,TIGR00435,TIGR00445,TIGR00456,TIGR00468,TIGR00472,TIGR00487,TIGR00539,TIGR00631,TIGR00634,TIGR00643,TIGR00922,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01087,TIGR01128,TIGR01164,TIGR01169,TIGR01171,TIGR01391,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02273,TIGR02386,TIGR02432,TIGR02729,TIGR03263,TIGR03625,TIGR03654,TIGR03723,TIGR03953
D023.bin.26	35	2	0	83	PF00466.21,TIGR00054,TIGR00061,TIGR00065,TIGR00084,TIGR00086,TIGR00116,TIGR00194,TIGR00250,TIGR00344,TIGR00362,TIGR00414,TIGR00420,TIGR00445,TIGR00460,TIGR00472,TIGR00539,TIGR00580,TIGR00663,TIGR00755,TIGR00810,TIGR00928,TIGR01011,TIGR01017,TIGR01082,TIGR01087,TIGR01169,TIGR01302,TIGR01391,TIGR01951,TIGR02191,TIGR02397,TIGR02729,TIGR03263,TIGR03632	TIGR00382,TIGR00643		PF00380.20,PF00410.20,PF01025.20,PF02576.18,PF03726.15,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00059,TIGR00064,TIGR00082,TIGR00083,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00337,TIGR00392,TIGR00396,TIGR00398,TIGR00416,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00456,TIGR00459,TIGR00468,TIGR00487,TIGR00496,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00717,TIGR00922,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01128,TIGR01146,TIGR01164,TIGR01171,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02273,TIGR02350,TIGR02386,TIGR02432,TIGR03594,TIGR03625,TIGR03654,TIGR03723,TIGR03725,TIGR03953
D023.bin.27	23	3	0	94	PF00410.20,TIGR00029,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00088,TIGR00095,TIGR00431,TIGR00460,TIGR00487,TIGR00635,TIGR00643,TIGR00967,TIGR01021,TIGR01044,TIGR01071,TIGR01079,TIGR01953,TIGR02432,TIGR03654,TIGR03723,TIGR03725	TIGR01009,TIGR01164,TIGR01171		PF00380.20,PF00466.21,PF01025.20,PF02576.18,PF03726.15,TIGR00006,TIGR00019,TIGR00020,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00086,TIGR00090,TIGR00092,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00468,TIGR00472,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR01011,TIGR01017,TIGR01029,TIGR01032,TIGR01039,TIGR01059,TIGR01063,TIGR01066,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01169,TIGR01302,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02350,TIGR02386,TIGR02397,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03953
D023.bin.28	49	1	0	70	PF01025.20,TIGR00019,TIGR00043,TIGR00054,TIGR00059,TIGR00064,TIGR00065,TIGR00083,TIGR00084,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00186,TIGR00194,TIGR00337,TIGR00344,TIGR00362,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00420,TIGR00435,TIGR00445,TIGR00456,TIGR00460,TIGR00468,TIGR00472,TIGR00580,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00755,TIGR00928,TIGR00959,TIGR01011,TIGR01039,TIGR01082,TIGR01087,TIGR01510,TIGR01951,TIGR02027,TIGR02273,TIGR02432,TIGR02729,TIGR03263,TIGR03594	TIGR00810		PF00380.20,PF00410.20,PF00466.21,PF02576.18,PF03726.15,TIGR00006,TIGR00020,TIGR00029,TIGR00061,TIGR00082,TIGR00086,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00250,TIGR00382,TIGR00416,TIGR00431,TIGR00436,TIGR00442,TIGR00459,TIGR00487,TIGR00496,TIGR00539,TIGR00593,TIGR00615,TIGR00631,TIGR00717,TIGR00922,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01393,TIGR01394,TIGR01632,TIGR01953,TIGR02012,TIGR02013,TIGR02075,TIGR02191,TIGR02350,TIGR02386,TIGR02397,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953
D023.bin.29	16	0	0	104	PF00410.20,TIGR00043,TIGR00082,TIGR00084,TIGR00086,TIGR00186,TIGR00250,TIGR00436,TIGR00460,TIGR00634,TIGR00635,TIGR01079,TIGR01082,TIGR03654,TIGR03723,TIGR03725			PF00380.20,PF00466.21,PF01025.20,PF02576.18,PF03726.15,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00083,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00194,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00643,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03953
D023.bin.3	89	1	0	30	PF00410.20,PF00466.21,PF01025.20,TIGR00006,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00635,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00963,TIGR00967,TIGR01011,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01059,TIGR01063,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01302,TIGR01393,TIGR01394,TIGR01510,TIGR02012,TIGR02013,TIGR02075,TIGR02273,TIGR02350,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03654,TIGR03723,TIGR03725	TIGR00435		PF00380.20,PF02576.18,PF03726.15,TIGR00019,TIGR00059,TIGR00084,TIGR00095,TIGR00436,TIGR00634,TIGR00643,TIGR00922,TIGR00928,TIGR00959,TIGR00964,TIGR01009,TIGR01017,TIGR01044,TIGR01066,TIGR01169,TIGR01171,TIGR01391,TIGR01632,TIGR01951,TIGR01953,TIGR02027,TIGR02191,TIGR02386,TIGR03625,TIGR03632,TIGR03953
D023.bin.30	61	10	0	49	PF00380.20,PF00410.20,PF03726.15,TIGR00019,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00082,TIGR00083,TIGR00084,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00158,TIGR00168,TIGR00186,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00420,TIGR00431,TIGR00436,TIGR00442,TIGR00456,TIGR00459,TIGR00468,TIGR00487,TIGR00539,TIGR00580,TIGR00635,TIGR00663,TIGR00810,TIGR00959,TIGR01009,TIGR01021,TIGR01029,TIGR01032,TIGR01044,TIGR01066,TIGR01079,TIGR01082,TIGR01128,TIGR01146,TIGR01164,TIGR01391,TIGR01510,TIGR01953,TIGR02012,TIGR02027,TIGR02273,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03654	PF01025.20,PF02576.18,TIGR00194,TIGR00396,TIGR00435,TIGR00634,TIGR00717,TIGR00755,TIGR01394,TIGR02350		PF00466.21,TIGR00006,TIGR00020,TIGR00065,TIGR00086,TIGR00115,TIGR00116,TIGR00138,TIGR00166,TIGR00392,TIGR00398,TIGR00414,TIGR00416,TIGR00445,TIGR00460,TIGR00472,TIGR00496,TIGR00593,TIGR00615,TIGR00631,TIGR00643,TIGR00922,TIGR00928,TIGR00963,TIGR00964,TIGR00967,TIGR01011,TIGR01017,TIGR01039,TIGR01059,TIGR01063,TIGR01071,TIGR01087,TIGR01169,TIGR01171,TIGR01302,TIGR01393,TIGR01632,TIGR01951,TIGR02013,TIGR02075,TIGR02191,TIGR02386,TIGR02397,TIGR03625,TIGR03632,TIGR03723,TIGR03725,TIGR03953
D023.bin.31	98	3	0	19	PF00380.20,PF02576.18,PF03726.15,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00928,TIGR00959,TIGR00963,TIGR01009,TIGR01011,TIGR01017,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01087,TIGR01128,TIGR01146,TIGR01171,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01953,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03723,TIGR03725,TIGR03953	PF01025.20,TIGR01082,TIGR02350		PF00410.20,PF00466.21,TIGR00115,TIGR00420,TIGR00922,TIGR00964,TIGR00967,TIGR01021,TIGR01071,TIGR01079,TIGR01164,TIGR01169,TIGR01302,TIGR01632,TIGR01951,TIGR02012,TIGR02013,TIGR02386,TIGR03654
D023.bin.32	46	12	0	62	PF00380.20,PF00466.21,TIGR00029,TIGR00043,TIGR00054,TIGR00064,TIGR00084,TIGR00090,TIGR00092,TIGR00138,TIGR00158,TIGR00186,TIGR00250,TIGR00344,TIGR00362,TIGR00382,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00435,TIGR00442,TIGR00445,TIGR00459,TIGR00539,TIGR00593,TIGR00635,TIGR00663,TIGR00810,TIGR00928,TIGR01011,TIGR01017,TIGR01021,TIGR01039,TIGR01087,TIGR01169,TIGR01302,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02432,TIGR03594,TIGR03723,TIGR03725	PF00410.20,PF01025.20,TIGR00020,TIGR00061,TIGR00337,TIGR00615,TIGR01066,TIGR01079,TIGR01393,TIGR01510,TIGR02397,TIGR03654		PF02576.18,PF03726.15,TIGR00006,TIGR00019,TIGR00059,TIGR00065,TIGR00082,TIGR00083,TIGR00086,TIGR00088,TIGR00095,TIGR00115,TIGR00116,TIGR00166,TIGR00168,TIGR00194,TIGR00392,TIGR00431,TIGR00436,TIGR00456,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00580,TIGR00631,TIGR00634,TIGR00643,TIGR00717,TIGR00755,TIGR00922,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01029,TIGR01032,TIGR01044,TIGR01059,TIGR01063,TIGR01071,TIGR01082,TIGR01128,TIGR01146,TIGR01164,TIGR01171,TIGR01391,TIGR01394,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02350,TIGR02386,TIGR02729,TIGR03263,TIGR03625,TIGR03632,TIGR03953
